-1.728822886943817139e-01,-2.554013431072235107e-01,5.917547225952148438e+01,1.190202255249023438e+02,1.262427425384521484e+01,-2.065867781639099121e-01,8.938616180419921875e+01,1.337736663818359375e+02,-1.717882044613361359e-02,1.082669258117675781e+01,0.000000000000000000e+00
-1.723903119564056396e-01,-2.553693950176239014e-01,5.993518066406250000e+01,1.190744171142578125e+02,1.238054084777832031e+01,-2.040063291788101196e-01,8.990605926513671875e+01,1.338004608154296875e+02,-1.547012198716402054e-02,1.016019248962402344e+01,0.000000000000000000e+00
-1.702392101287841797e-01,-2.538733184337615967e-01,5.974750900268554688e+01,1.184956665039062500e+02,1.207295227050781250e+01,-2.025724053382873535e-01,8.992914581298828125e+01,1.331680145263671875e+02,-1.574584282934665680e-02,9.624644279479980469e+00,0.000000000000000000e+00
-1.710153967142105103e-01,-2.547387182712554932e-01,5.950191116333007812e+01,1.185038146972656250e+02,1.229388809204101562e+01,-2.034794986248016357e-01,8.960718536376953125e+01,1.334084320068359375e+02,-1.704387553036212921e-02,1.023200130462646484e+01,0.000000000000000000e+00
-1.732256263494491577e-01,-2.568033337593078613e-01,5.976580429077148438e+01,1.198210372924804688e+02,1.271138477325439453e+01,-2.070217281579971313e-01,9.035395050048828125e+01,1.344425964355468750e+02,-1.684067584574222565e-02,1.071688842773437500e+01,0.000000000000000000e+00
-1.753328293561935425e-01,-2.614663541316986084e-01,6.000029754638671875e+01,1.212953796386718750e+02,1.272220134735107422e+01,-2.084732949733734131e-01,9.067459869384765625e+01,1.358064422607421875e+02,-2.113011479377746582e-02,1.057079505920410156e+01,0.000000000000000000e+00
-1.753930300474166870e-01,-2.606495618820190430e-01,6.011422729492187500e+01,1.211225891113281250e+02,1.302680778503417969e+01,-2.093265056610107422e-01,9.094287109375000000e+01,1.357074737548828125e+02,-1.845772564411163330e-02,1.116807746887207031e+01,0.000000000000000000e+00
-1.727228760719299316e-01,-2.570266425609588623e-01,5.949550247192382812e+01,1.195294876098632812e+02,1.254564952850341797e+01,-2.066912949085235596e-01,9.016266632080078125e+01,1.343009338378906250e+02,-1.695285551249980927e-02,1.084078788757324219e+01,0.000000000000000000e+00
-1.716841310262680054e-01,-2.553257644176483154e-01,5.930844497680664062e+01,1.186872711181640625e+02,1.260485267639160156e+01,-2.058519273996353149e-01,8.998084259033203125e+01,1.336067047119140625e+02,-1.730156317353248596e-02,1.071334457397460938e+01,0.000000000000000000e+00
-1.774891763925552368e-01,-2.622338235378265381e-01,5.791701126098632812e+01,1.202278594970703125e+02,1.436835670471191406e+01,-2.122168689966201782e-01,8.851859283447265625e+01,1.330951385498046875e+02,-1.621768251061439514e-02,1.430020427703857422e+01,0.000000000000000000e+00
-1.731602698564529419e-01,-2.592121362686157227e-01,6.066559982299804688e+01,1.208956680297851562e+02,1.226006793975830078e+01,-2.072752863168716431e-01,9.168917083740234375e+01,1.361111755371093750e+02,-1.948567666113376617e-02,9.841609001159667969e+00,0.000000000000000000e+00
-1.724929213523864746e-01,-2.578579783439636230e-01,6.013580703735351562e+01,1.200745849609375000e+02,1.216050434112548828e+01,-2.065010219812393188e-01,9.102832794189453125e+01,1.352342987060546875e+02,-1.820034347474575043e-02,1.009033489227294922e+01,0.000000000000000000e+00
-1.825993657112121582e-01,-2.659825384616851807e-01,5.759663391113281250e+01,1.220706024169921875e+02,1.532154369354248047e+01,-2.172525525093078613e-01,8.834556579589843750e+01,1.337962188720703125e+02,-1.448271609842777252e-02,1.591405105590820312e+01,1.000000000000000000e+00
-1.821447759866714478e-01,-2.652395665645599365e-01,5.692883682250976562e+01,1.213139572143554688e+02,1.576500701904296875e+01,-2.167711257934570312e-01,8.742775726318359375e+01,1.323749542236328125e+02,-1.351737789809703827e-02,1.667264366149902344e+01,1.000000000000000000e+00
-1.880768686532974243e-01,-2.715037465095520020e-01,5.818709945678710938e+01,1.242518310546875000e+02,1.619233322143554688e+01,-2.221689969301223755e-01,8.972187805175781250e+01,1.360523834228515625e+02,-1.717577688395977020e-02,1.691762542724609375e+01,1.000000000000000000e+00
-1.851307004690170288e-01,-2.703718841075897217e-01,5.853302001953125000e+01,1.237573852539062500e+02,1.538986968994140625e+01,-2.206834107637405396e-01,9.010865783691406250e+01,1.362998809814453125e+02,-1.890158094465732574e-02,1.568921661376953125e+01,1.000000000000000000e+00
-1.808083504438400269e-01,-2.650103569030761719e-01,5.790672683715820312e+01,1.217331466674804688e+02,1.503470516204833984e+01,-2.147958576679229736e-01,8.866800689697265625e+01,1.338383941650390625e+02,-1.807126775383949280e-02,1.489013385772705078e+01,1.000000000000000000e+00
-1.858822852373123169e-01,-2.714217007160186768e-01,5.890254211425781250e+01,1.244737091064453125e+02,1.547428703308105469e+01,-2.215573191642761230e-01,9.042311096191406250e+01,1.371625213623046875e+02,-1.929770223796367645e-02,1.573648452758789062e+01,1.000000000000000000e+00
-1.864413022994995117e-01,-2.731177508831024170e-01,5.896709823608398438e+01,1.249447097778320312e+02,1.551685810089111328e+01,-2.221597433090209961e-01,9.066725158691406250e+01,1.375883178710937500e+02,-2.199523150920867920e-02,1.566441154479980469e+01,1.000000000000000000e+00
-1.721729934215545654e-01,-2.546944916248321533e-01,5.952630233764648438e+01,1.190192718505859375e+02,1.251007652282714844e+01,-2.041869163513183594e-01,8.952971649169921875e+01,1.335018157958984375e+02,-1.611475273966789246e-02,1.030030918121337891e+01,0.000000000000000000e+00
-1.718786954879760742e-01,-2.560999691486358643e-01,5.794922256469726562e+01,1.185835647583007812e+02,1.350745582580566406e+01,-2.081793397665023804e-01,8.878333282470703125e+01,1.323600006103515625e+02,-2.024163864552974701e-02,1.202859210968017578e+01,0.000000000000000000e+00
-1.859861314296722412e-01,-2.703413963317871094e-01,5.807412338256835938e+01,1.234646759033203125e+02,1.611454963684082031e+01,-2.194867730140686035e-01,8.888850402832031250e+01,1.352205352783203125e+02,-1.733039692044258118e-02,1.650339698791503906e+01,1.000000000000000000e+00
-1.841144710779190063e-01,-2.670316696166992188e-01,5.800725555419921875e+01,1.225407867431640625e+02,1.565507698059082031e+01,-2.185829281806945801e-01,8.906394195556640625e+01,1.346137847900390625e+02,-1.638094335794448853e-02,1.579313755035400391e+01,1.000000000000000000e+00
-1.808065325021743774e-01,-2.601504325866699219e-01,5.661631393432617188e+01,1.197365722656250000e+02,1.573261451721191406e+01,-2.138759344816207886e-01,8.657158660888671875e+01,1.310717620849609375e+02,-1.276865322142839432e-02,1.603512001037597656e+01,1.000000000000000000e+00
-1.837394237518310547e-01,-2.696181535720825195e-01,5.849421310424804688e+01,1.235148086547851562e+02,1.532615280151367188e+01,-2.195293158292770386e-01,8.967398834228515625e+01,1.358800506591796875e+02,-1.999093405902385712e-02,1.565302467346191406e+01,1.000000000000000000e+00
-1.842568665742874146e-01,-2.698086500167846680e-01,5.823156738281250000e+01,1.232531280517578125e+02,1.569712924957275391e+01,-2.195918560028076172e-01,8.917624664306640625e+01,1.350962677001953125e+02,-1.753395795822143555e-02,1.618154525756835938e+01,1.000000000000000000e+00
-1.825494468212127686e-01,-2.623451054096221924e-01,5.700118255615234375e+01,1.208108215332031250e+02,1.568470668792724609e+01,-2.147297412157058716e-01,8.740116119384765625e+01,1.321727600097656250e+02,-1.358314324170351028e-02,1.570906734466552734e+01,1.000000000000000000e+00
-1.741012781858444214e-01,-2.575064897537231445e-01,5.892911529541015625e+01,1.195973587036132812e+02,1.314053344726562500e+01,-2.085763663053512573e-01,8.960781860351562500e+01,1.338773956298828125e+02,-2.026814222335815430e-02,1.131491279602050781e+01,0.000000000000000000e+00
-1.824604719877243042e-01,-2.660917937755584717e-01,5.840136718750000000e+01,1.221782760620117188e+02,1.509230995178222656e+01,-2.150904089212417603e-01,8.897920989990234375e+01,1.345791473388671875e+02,-1.692260056734085083e-02,1.481174755096435547e+01,1.000000000000000000e+00
-1.830639988183975220e-01,-2.656840980052947998e-01,5.746038055419921875e+01,1.215635375976562500e+02,1.576574897766113281e+01,-2.162676453590393066e-01,8.816913604736328125e+01,1.332203521728515625e+02,-1.527291163802146912e-02,1.614000129699707031e+01,1.000000000000000000e+00
-1.865433007478713989e-01,-2.698597908020019531e-01,5.798351669311523438e+01,1.237456130981445312e+02,1.582673263549804688e+01,-2.205386161804199219e-01,8.929956817626953125e+01,1.354153900146484375e+02,-1.583771593868732452e-02,1.641803169250488281e+01,1.000000000000000000e+00
-1.662358492612838745e-01,-2.456595003604888916e-01,5.791937637329101562e+01,1.148168106079101562e+02,1.202231884002685547e+01,-1.967693120241165161e-01,8.693399810791015625e+01,1.287043762207031250e+02,-1.135217957198619843e-02,9.811574935913085938e+00,0.000000000000000000e+00
-1.818733513355255127e-01,-2.651448845863342285e-01,5.764152145385742188e+01,1.212906265258789062e+02,1.554508209228515625e+01,-2.148031741380691528e-01,8.774550628662109375e+01,1.328693237304687500e+02,-1.425312366336584091e-02,1.582182121276855469e+01,1.000000000000000000e+00
-1.701818108558654785e-01,-2.515550553798675537e-01,5.900542831420898438e+01,1.175193557739257812e+02,1.225727081298828125e+01,-2.017475515604019165e-01,8.890718841552734375e+01,1.318970947265625000e+02,-1.313656661659479141e-02,1.033409023284912109e+01,0.000000000000000000e+00
-1.833818703889846802e-01,-2.656202018260955811e-01,5.737035751342773438e+01,1.218243255615234375e+02,1.569660377502441406e+01,-2.174064069986343384e-01,8.794843292236328125e+01,1.332605133056640625e+02,-1.452412921935319901e-02,1.635050010681152344e+01,1.000000000000000000e+00
-1.788579672574996948e-01,-2.609043121337890625e-01,5.770571136474609375e+01,1.201900177001953125e+02,1.495629310607910156e+01,-2.127137184143066406e-01,8.797759246826171875e+01,1.327477264404296875e+02,-1.633694954216480255e-02,1.461485481262207031e+01,1.000000000000000000e+00
-1.798645704984664917e-01,-2.584087252616882324e-01,5.555455398559570312e+01,1.186925735473632812e+02,1.569097709655761719e+01,-2.124059796333312988e-01,8.559514617919921875e+01,1.293622589111328125e+02,-1.156293693929910660e-02,1.644948005676269531e+01,1.000000000000000000e+00
-1.724069714546203613e-01,-2.570232748985290527e-01,5.925008010864257812e+01,1.193611373901367188e+02,1.258840942382812500e+01,-2.060331553220748901e-01,8.954086303710937500e+01,1.334712829589843750e+02,-1.634540967643260956e-02,1.129921436309814453e+01,0.000000000000000000e+00
-1.769945621490478516e-01,-2.611032724380493164e-01,6.012598800659179688e+01,1.214053344726562500e+02,1.315691947937011719e+01,-2.104684263467788696e-01,9.095476531982421875e+01,1.359740600585937500e+02,-1.840264163911342621e-02,1.137854194641113281e+01,0.000000000000000000e+00
-1.725682020187377930e-01,-2.565089464187622070e-01,5.954922103881835938e+01,1.192975692749023438e+02,1.240076637268066406e+01,-2.062143534421920776e-01,9.020116424560546875e+01,1.343173065185546875e+02,-1.867399550974369049e-02,1.045848560333251953e+01,0.000000000000000000e+00
-1.734842658042907715e-01,-2.590848803520202637e-01,6.028424453735351562e+01,1.204101715087890625e+02,1.241180896759033203e+01,-2.069481611251831055e-01,9.105126190185546875e+01,1.355303039550781250e+02,-2.004631236195564270e-02,9.945728302001953125e+00,0.000000000000000000e+00
-1.740974634885787964e-01,-2.598095536231994629e-01,5.983924102783203125e+01,1.206247482299804688e+02,1.285891246795654297e+01,-2.096633315086364746e-01,9.103031158447265625e+01,1.356278839111328125e+02,-2.025955356657505035e-02,1.094994354248046875e+01,0.000000000000000000e+00
-1.754391938447952271e-01,-2.606280148029327393e-01,6.022838592529296875e+01,1.209890823364257812e+02,1.283047103881835938e+01,-2.093279063701629639e-01,9.116597747802734375e+01,1.360763397216796875e+02,-2.064287848770618439e-02,1.063315582275390625e+01,0.000000000000000000e+00
-1.771574765443801880e-01,-2.561970353126525879e-01,5.550323104858398438e+01,1.177790985107421875e+02,1.527707386016845703e+01,-2.099777013063430786e-01,8.507955169677734375e+01,1.285319366455078125e+02,-9.479640051722526550e-03,1.616757774353027344e+01,1.000000000000000000e+00
-1.809510439634323120e-01,-2.637009322643280029e-01,5.736827087402343750e+01,1.209644927978515625e+02,1.533504104614257812e+01,-2.147264033555984497e-01,8.742766571044921875e+01,1.324059448242187500e+02,-1.449612434953451157e-02,1.598442077636718750e+01,1.000000000000000000e+00
-1.750618666410446167e-01,-2.600721120834350586e-01,5.969451141357421875e+01,1.206730041503906250e+02,1.290661621093750000e+01,-2.107278257608413696e-01,9.101071166992187500e+01,1.354512329101562500e+02,-1.872613653540611267e-02,1.121864509582519531e+01,0.000000000000000000e+00
-1.679731309413909912e-01,-2.490599006414413452e-01,5.919583129882812500e+01,1.169628906250000000e+02,1.185832881927490234e+01,-1.990840882062911987e-01,8.896142578125000000e+01,1.316484527587890625e+02,-1.538331806659698486e-02,9.015703201293945312e+00,0.000000000000000000e+00
-1.842112243175506592e-01,-2.703940272331237793e-01,5.832032012939453125e+01,1.236062011718750000e+02,1.545761299133300781e+01,-2.204496860504150391e-01,8.987430572509765625e+01,1.358409118652343750e+02,-1.744960620999336243e-02,1.590302753448486328e+01,1.000000000000000000e+00
-1.681747436523437500e-01,-2.509311437606811523e-01,5.909017944335937500e+01,1.170284423828125000e+02,1.199786376953125000e+01,-2.010991424322128296e-01,8.905732727050781250e+01,1.318062286376953125e+02,-1.580285839736461639e-02,9.597938537597656250e+00,0.000000000000000000e+00
-1.825300157070159912e-01,-2.646097838878631592e-01,5.760478210449218750e+01,1.218258666992187500e+02,1.534423351287841797e+01,-2.163474261760711670e-01,8.820177459716796875e+01,1.335976715087890625e+02,-1.474763266742229462e-02,1.564064979553222656e+01,1.000000000000000000e+00
-1.733135730028152466e-01,-2.577051222324371338e-01,5.962404251098632812e+01,1.197869873046875000e+02,1.263361358642578125e+01,-2.062305361032485962e-01,9.019556427001953125e+01,1.341941986083984375e+02,-1.703484915196895599e-02,1.083347511291503906e+01,0.000000000000000000e+00
-1.749500185251235962e-01,-2.582530379295349121e-01,5.887799453735351562e+01,1.197852096557617188e+02,1.356276226043701172e+01,-2.086568623781204224e-01,8.897518157958984375e+01,1.331035919189453125e+02,-1.387034263461828232e-02,1.248644542694091797e+01,0.000000000000000000e+00
-1.726728081703186035e-01,-2.611768245697021484e-01,6.058499526977539062e+01,1.204596252441406250e+02,1.251278114318847656e+01,-2.093393653631210327e-01,9.178646087646484375e+01,1.364410552978515625e+02,-2.176277339458465576e-02,1.050560379028320312e+01,0.000000000000000000e+00
-1.761339902877807617e-01,-2.589636743068695068e-01,5.956135940551757812e+01,1.205266494750976562e+02,1.330252838134765625e+01,-2.088512033224105835e-01,8.996705627441406250e+01,1.344217529296875000e+02,-1.512427628040313721e-02,1.180607032775878906e+01,0.000000000000000000e+00
-1.707957237958908081e-01,-2.543166875839233398e-01,5.949510955810546875e+01,1.184948043823242188e+02,1.232045269012451172e+01,-2.033015340566635132e-01,8.952630615234375000e+01,1.332143402099609375e+02,-1.553699374198913574e-02,1.019158554077148438e+01,0.000000000000000000e+00
-1.678387671709060669e-01,-2.487532943487167358e-01,5.843370437622070312e+01,1.164891815185546875e+02,1.195972919464111328e+01,-1.987733989953994751e-01,8.802887725830078125e+01,1.304479217529296875e+02,-1.323164813220500946e-02,9.807741165161132812e+00,0.000000000000000000e+00
-1.681566238403320312e-01,-2.496019154787063599e-01,5.917790222167968750e+01,1.168455886840820312e+02,1.186052608489990234e+01,-1.997038573026657104e-01,8.901096343994140625e+01,1.313976593017578125e+02,-1.445330493152141571e-02,9.274331092834472656e+00,0.000000000000000000e+00
-1.845476925373077393e-01,-2.693883776664733887e-01,5.813871383666992188e+01,1.232998428344726562e+02,1.555187416076660156e+01,-2.200942337512969971e-01,8.937233734130859375e+01,1.355004882812500000e+02,-1.746457815170288086e-02,1.623528861999511719e+01,1.000000000000000000e+00
-1.718110740184783936e-01,-2.563329041004180908e-01,5.997328186035156250e+01,1.192837142944335938e+02,1.225554943084716797e+01,-2.037677317857742310e-01,9.031574249267578125e+01,1.341820983886718750e+02,-1.732268743216991425e-02,9.754780769348144531e+00,0.000000000000000000e+00
-1.763503402471542358e-01,-2.613501846790313721e-01,6.003401947021484375e+01,1.214112243652343750e+02,1.308916282653808594e+01,-2.104857414960861206e-01,9.086972808837890625e+01,1.359726409912109375e+02,-1.889358833432197571e-02,1.139942264556884766e+01,0.000000000000000000e+00
-1.720265299081802368e-01,-2.556703686714172363e-01,5.951055526733398438e+01,1.192745666503906250e+02,1.247537612915039062e+01,-2.051796317100524902e-01,8.991852569580078125e+01,1.338245391845703125e+02,-1.782941631972789764e-02,1.033994293212890625e+01,0.000000000000000000e+00
-1.728656291961669922e-01,-2.589060068130493164e-01,5.991764450073242188e+01,1.202028045654296875e+02,1.251994132995605469e+01,-2.085945308208465576e-01,9.104514312744140625e+01,1.353728637695312500e+02,-2.004831098020076752e-02,1.055906105041503906e+01,0.000000000000000000e+00
-1.708160042762756348e-01,-2.550829648971557617e-01,5.989826202392578125e+01,1.190304870605468750e+02,1.206861591339111328e+01,-2.033895701169967651e-01,9.032845306396484375e+01,1.340747375488281250e+02,-1.668715849518775940e-02,9.646303176879882812e+00,0.000000000000000000e+00
-1.759523749351501465e-01,-2.622447013854980469e-01,6.024187088012695312e+01,1.214313659667968750e+02,1.306647968292236328e+01,-2.118941247463226318e-01,9.150721740722656250e+01,1.367572326660156250e+02,-2.135519310832023621e-02,1.128349018096923828e+01,0.000000000000000000e+00
-1.727113276720046997e-01,-2.576379776000976562e-01,5.951612472534179688e+01,1.196996231079101562e+02,1.259348869323730469e+01,-2.075353413820266724e-01,9.028487396240234375e+01,1.344427337646484375e+02,-1.755039021372795105e-02,1.085100936889648438e+01,0.000000000000000000e+00
-1.753445267677307129e-01,-2.592460215091705322e-01,5.975857543945312500e+01,1.206019973754882812e+02,1.307384109497070312e+01,-2.099025547504425049e-01,9.055316925048828125e+01,1.352635650634765625e+02,-1.860454306006431580e-02,1.126950550079345703e+01,0.000000000000000000e+00
-1.759724915027618408e-01,-2.611262500286102295e-01,6.056412506103515625e+01,1.214711303710937500e+02,1.274275493621826172e+01,-2.098078280687332153e-01,9.158261871337890625e+01,1.364417266845703125e+02,-1.919686608016490936e-02,1.061459541320800781e+01,0.000000000000000000e+00
-1.705518811941146851e-01,-2.536712884902954102e-01,5.945774078369140625e+01,1.182718353271484375e+02,1.228535652160644531e+01,-2.027592957019805908e-01,8.950561523437500000e+01,1.329667510986328125e+02,-1.583696715533733368e-02,9.873647689819335938e+00,0.000000000000000000e+00
-1.819115430116653442e-01,-2.664206027984619141e-01,5.778956604003906250e+01,1.219766693115234375e+02,1.548870468139648438e+01,-2.179299294948577881e-01,8.893447875976562500e+01,1.341464233398437500e+02,-1.691159978508949280e-02,1.589902496337890625e+01,1.000000000000000000e+00
-1.738601624965667725e-01,-2.560788989067077637e-01,5.899508285522460938e+01,1.191959838867187500e+02,1.309926128387451172e+01,-2.059819996356964111e-01,8.870455932617187500e+01,1.328477630615234375e+02,-1.261330954730510712e-02,1.205184936523437500e+01,0.000000000000000000e+00
-1.783931106328964233e-01,-2.580208182334899902e-01,5.585467910766601562e+01,1.187066650390625000e+02,1.557258129119873047e+01,-2.123735249042510986e-01,8.583154296875000000e+01,1.295274200439453125e+02,-9.371931664645671844e-03,1.648301696777343750e+01,1.000000000000000000e+00
-1.761839687824249268e-01,-2.605634331703186035e-01,5.950785446166992188e+01,1.208735885620117188e+02,1.323564243316650391e+01,-2.097391635179519653e-01,9.030329132080078125e+01,1.350725555419921875e+02,-1.721536926925182343e-02,1.196608924865722656e+01,0.000000000000000000e+00
-1.844121515750885010e-01,-2.679301500320434570e-01,5.748090362548828125e+01,1.225096435546875000e+02,1.587009525299072266e+01,-2.188424468040466309e-01,8.836263275146484375e+01,1.339364624023437500e+02,-1.508712582290172577e-02,1.669731140136718750e+01,1.000000000000000000e+00
-1.716875731945037842e-01,-2.543863952159881592e-01,5.834586715698242188e+01,1.181669921875000000e+02,1.287684535980224609e+01,-2.049055248498916626e-01,8.826110076904296875e+01,1.318880462646484375e+02,-1.352343894541263580e-02,1.194762992858886719e+01,0.000000000000000000e+00
-1.774210333824157715e-01,-2.639959752559661865e-01,6.027604675292968750e+01,1.221789321899414062e+02,1.318129920959472656e+01,-2.108444720506668091e-01,9.126734161376953125e+01,1.364652099609375000e+02,-1.905922777950763702e-02,1.165494728088378906e+01,0.000000000000000000e+00
-1.712349802255630493e-01,-2.551614642143249512e-01,5.954873275756835938e+01,1.188594436645507812e+02,1.235167312622070312e+01,-2.044811397790908813e-01,9.003285980224609375e+01,1.334824218750000000e+02,-1.615765504539012909e-02,1.024721717834472656e+01,0.000000000000000000e+00
-1.718638390302658081e-01,-2.565433979034423828e-01,6.000344848632812500e+01,1.193742523193359375e+02,1.236413955688476562e+01,-2.049753367900848389e-01,9.040526580810546875e+01,1.343391113281250000e+02,-1.717655919492244720e-02,1.013398551940917969e+01,0.000000000000000000e+00
-1.751549541950225830e-01,-2.615385353565216064e-01,6.079822540283203125e+01,1.217013702392578125e+02,1.243401908874511719e+01,-2.096704244613647461e-01,9.199079132080078125e+01,1.371558532714843750e+02,-2.186094969511032104e-02,1.008402252197265625e+01,0.000000000000000000e+00
-1.708309650421142578e-01,-2.542936503887176514e-01,5.988351440429687500e+01,1.188781127929687500e+02,1.204352188110351562e+01,-2.029762268066406250e-01,9.023107147216796875e+01,1.339852752685546875e+02,-1.724047958850860596e-02,9.348648071289062500e+00,0.000000000000000000e+00
-1.764143705368041992e-01,-2.606908082962036133e-01,6.004048919677734375e+01,1.211525955200195312e+02,1.299769592285156250e+01,-2.100989222526550293e-01,9.064414215087890625e+01,1.355380401611328125e+02,-1.623603701591491699e-02,1.163713836669921875e+01,0.000000000000000000e+00
-1.706285476684570312e-01,-2.515896260738372803e-01,5.900780868530273438e+01,1.175424194335937500e+02,1.236841201782226562e+01,-2.015329897403717041e-01,8.862733459472656250e+01,1.316406860351562500e+02,-1.389627810567617416e-02,1.015978145599365234e+01,0.000000000000000000e+00
-1.854675561189651489e-01,-2.706082761287689209e-01,5.835194396972656250e+01,1.236030044555664062e+02,1.570680904388427734e+01,-2.209040969610214233e-01,8.960504913330078125e+01,1.357352752685546875e+02,-1.804746873676776886e-02,1.643145942687988281e+01,1.000000000000000000e+00
-1.744192093610763550e-01,-2.589967846870422363e-01,5.961606216430664062e+01,1.202338943481445312e+02,1.297661018371582031e+01,-2.097693085670471191e-01,9.040410614013671875e+01,1.349930572509765625e+02,-1.828726194798946381e-02,1.130714988708496094e+01,0.000000000000000000e+00
-1.695030778646469116e-01,-2.508760690689086914e-01,5.901119995117187500e+01,1.171450500488281250e+02,1.220049095153808594e+01,-2.007880806922912598e-01,8.857144927978515625e+01,1.315061340332031250e+02,-1.450515631586313248e-02,9.835504531860351562e+00,0.000000000000000000e+00
-1.717111170291900635e-01,-2.580025494098663330e-01,5.978517150878906250e+01,1.190343170166015625e+02,1.291614151000976562e+01,-2.080258131027221680e-01,9.043445587158203125e+01,1.346925811767578125e+02,-2.151180990040302277e-02,1.086569023132324219e+01,0.000000000000000000e+00
-1.821061223745346069e-01,-2.652153968811035156e-01,5.786058425903320312e+01,1.219011001586914062e+02,1.507384586334228516e+01,-2.158851027488708496e-01,8.834748077392578125e+01,1.339452819824218750e+02,-1.517230831086635590e-02,1.568256378173828125e+01,1.000000000000000000e+00
-1.743377298116683960e-01,-2.571579217910766602e-01,5.945156860351562500e+01,1.195488967895507812e+02,1.287277221679687500e+01,-2.071477770805358887e-01,8.976293945312500000e+01,1.339181060791015625e+02,-1.600736379623413086e-02,1.103174495697021484e+01,0.000000000000000000e+00
-1.758401989936828613e-01,-2.611482441425323486e-01,5.993925857543945312e+01,1.209097137451171875e+02,1.289231109619140625e+01,-2.094611525535583496e-01,9.051251983642578125e+01,1.355201568603515625e+02,-1.933692209422588348e-02,1.110778427124023438e+01,0.000000000000000000e+00
-1.758250445127487183e-01,-2.621865570545196533e-01,5.970481491088867188e+01,1.211981887817382812e+02,1.311974334716796875e+01,-2.112001776695251465e-01,9.071322631835937500e+01,1.356299285888671875e+02,-1.923150382936000824e-02,1.180253791809082031e+01,0.000000000000000000e+00
-1.745458543300628662e-01,-2.603309452533721924e-01,5.996779251098632812e+01,1.211315612792968750e+02,1.278229904174804688e+01,-2.104773223400115967e-01,9.124629211425781250e+01,1.360915985107421875e+02,-2.102778665721416473e-02,1.101450443267822266e+01,0.000000000000000000e+00
